Unnamed: 0,views,likes,dislikes,comment,duration,category_A,category_B,category_C,category_D,category_E,category_F,category_G,adview
353,4633682,25098.0,4187.0,7200.0,142.0,0,0,0,1,0,0,0,2
354,4630140,9983.0,1861.0,865.0,146.0,0,0,0,1,0,0,0,7
355,4623678,31139.0,913.0,1282.0,148.0,0,0,0,1,0,0,0,1
356,4604631,23737.0,1314.0,503.0,300.0,0,0,0,1,0,0,0,5
357,4598988,31624.0,2423.0,1213.0,383.0,0,0,0,1,0,0,0,4
358,4593087,20267.0,1252.0,695.0,348.0,0,0,0,0,0,0,1,4
359,4578667,1655.0,751.0,82.0,175.0,0,0,0,1,0,0,0,187
360,4575009,2741.0,1601.0,54.0,9231.0,0,0,0,1,0,0,0,2
361,4569103,15761.0,1875.0,968.0,222.0,0,0,1,0,0,0,0,33
362,4569103,15761.0,1875.0,968.0,222.0,0,0,0,1,0,0,0,33
363,4559473,56465.0,363.0,2506.0,238.0,0,1,0,0,0,0,0,2
364,4539113,13256.0,1088.0,3067.0,960.0,0,0,0,1,0,0,0,6
365,4537970,1415.0,1012.0,146.0,208.0,0,0,0,0,1,0,0,23280
366,4533512,9754.0,1079.0,848.0,5653.0,0,0,0,0,0,0,1,20
367,4517877,4679.0,1966.0,241.0,330.0,0,0,0,1,0,0,0,12
368,4515189,9501.0,326.0,615.0,277.0,0,0,0,0,0,0,1,13
369,4501743,49661.0,2221.0,2260.0,229.0,0,0,0,1,0,0,0,1
370,4494355,4558.0,1077.0,231.0,626.0,0,0,0,1,0,0,0,28
371,4477564,23147.0,1574.0,3162.0,269.0,0,0,0,1,0,0,0,4
372,4477448,18358.0,975.0,797.0,312.0,0,0,0,0,0,0,1,30
373,4465601,14740.0,1101.0,369.0,320.0,0,0,0,0,0,0,1,2
374,4461287,4864.0,1804.0,286.0,54.0,0,0,0,0,0,0,1,6
375,4456788,9154.0,1832.0,369.0,2864.0,0,0,0,0,0,0,1,5
376,4444772,1439.0,853.0,132.0,166.0,0,0,0,1,0,0,0,5
377,4438477,20276.0,1730.0,1501.0,36.0,0,0,0,1,0,0,0,3
378,4438176,19613.0,671.0,3131.0,286.0,0,1,0,0,0,0,0,54
379,4426961,177473.0,3315.0,31165.0,448.0,0,0,0,1,0,0,0,7
380,4422170,4891.0,1179.0,451.0,8330.0,0,0,0,1,0,0,0,9
381,4419311,3204.0,1322.0,185.0,223.0,0,0,0,0,0,0,0,5
382,4417750,21212.0,6067.0,1527.0,302.0,0,0,0,0,0,0,1,16
383,4407113,4540.0,1298.0,297.0,433.0,0,0,0,1,0,0,0,9
384,4407109,8122.0,1708.0,281.0,69.0,0,0,0,1,0,0,0,14
385,4406656,8121.0,1708.0,281.0,69.0,0,0,1,0,0,0,0,14
386,4376744,6582.0,1113.0,244.0,427.0,0,0,0,1,0,0,0,16
387,4369742,9915.0,1864.0,406.0,124.0,0,0,0,1,0,0,0,14
388,4369332,9915.0,1864.0,406.0,124.0,0,0,1,0,0,0,0,14
389,4358433,9315.0,816.0,236.0,286.0,0,0,0,1,0,0,0,8
390,4354099,16640.0,1931.0,2101.0,310.0,0,1,0,0,0,0,0,991819
391,4353722,9411.0,670.0,399.0,369.0,0,0,0,0,1,0,0,8
392,4348654,15299.0,11579.0,10615.0,252.0,0,0,0,1,0,0,0,6
393,4340856,17898.0,330.0,542.0,256.0,0,0,0,1,0,0,0,2
394,4336168,14435.0,1140.0,2245.0,869.0,0,1,0,0,0,0,0,5
395,4334017,1604.0,1012.0,63.0,1414.0,0,0,0,1,0,0,0,6
396,4327050,3808.0,1436.0,534.0,7311.0,0,0,0,1,0,0,0,6
397,4322021,5315.0,3438.0,306.0,3299.0,0,0,0,0,1,0,0,1
398,4305506,12043.0,1240.0,389.0,813.0,0,0,0,1,0,0,0,103
399,4293657,5449.0,1110.0,233.0,538.0,0,0,0,1,0,0,0,341
400,4283559,25157.0,362.0,2401.0,207.0,0,0,0,1,0,0,0,3
401,4279629,15893.0,435.0,1158.0,226.0,0,0,0,0,0,0,1,17
402,4278848,15847.0,757.0,1367.0,261.0,0,0,0,0,0,0,1,101
403,4266465,19360.0,1410.0,4396.0,189.0,0,1,0,0,0,0,0,207712
404,4263424,923.0,780.0,42.0,121.0,0,0,0,1,0,0,0,30
405,4256429,16384.0,2055.0,3851.0,571.0,0,0,0,1,0,0,0,7
406,4255155,22078.0,1040.0,4313.0,7647.0,0,0,0,0,1,0,0,2
407,4243634,14384.0,637.0,0.0,222.0,0,0,0,0,0,0,1,5
408,4226765,1383.0,709.0,82.0,100.0,0,0,0,1,0,0,0,380
409,4198934,1155.0,1031.0,14.0,101.0,0,0,0,0,1,0,0,13
410,4178589,705.0,475.0,102.0,101.0,0,0,0,1,0,0,0,6
411,4174027,4763.0,654.0,272.0,294.0,0,0,0,1,0,0,0,6
412,4170539,15688.0,652.0,60.0,247.0,0,0,0,0,0,0,1,11
413,4156796,24848.0,776.0,2843.0,828.0,0,0,0,0,0,0,1,4
414,4148550,34261.0,1518.0,2810.0,965.0,0,0,0,1,0,0,0,1
415,4134017,10580.0,1276.0,560.0,190.0,0,0,0,1,0,0,0,10
416,4133922,23639.0,288.0,2884.0,439.0,0,1,0,0,0,0,0,2
417,4130948,9807.0,314.0,283.0,229.0,0,0,0,0,0,0,1,13
418,4129900,22505.0,1551.0,1980.0,420.0,0,1,0,0,0,0,0,1
419,4125216,3044.0,1824.0,403.0,274.0,0,0,0,0,0,0,1,2
420,4099948,2213.0,1063.0,121.0,3365.0,0,0,0,0,1,0,0,7
421,4086398,5937.0,1972.0,388.0,826.0,0,0,0,0,0,0,1,23
422,4077820,23395.0,1185.0,2528.0,987.0,0,0,0,1,0,0,0,1
423,4066976,48812.0,875.0,7224.0,277.0,0,0,0,0,0,0,1,4
424,4066957,6923.0,273.0,332.0,252.0,0,0,0,0,0,0,1,1
425,4062751,12839.0,976.0,1059.0,140.0,0,0,0,1,0,0,0,1
426,4062637,16200.0,887.0,1114.0,248.0,0,0,0,0,0,0,1,9
427,4062314,17060.0,661.0,611.0,176.0,0,0,0,0,0,0,1,5
428,4058062,16486.0,1641.0,2672.0,1073.0,0,0,0,1,0,0,0,3
429,4057518,23096.0,438.0,1303.0,399.0,0,0,0,1,0,0,0,11
430,4047694,7784.0,1534.0,521.0,221.0,0,0,0,1,0,0,0,54
431,4046966,7784.0,1534.0,521.0,221.0,0,0,1,0,0,0,0,54
432,4040405,16369.0,8709.0,7476.0,297.0,0,0,0,1,0,0,0,19
433,4033136,14200.0,307.0,1390.0,246.0,0,0,0,0,0,0,1,19
434,4025916,21507.0,1988.0,588.0,325.0,0,0,0,0,0,0,1,2
435,4025748,20438.0,5792.0,9546.0,432.0,0,0,0,1,0,0,0,7
436,4012407,9120.0,1268.0,382.0,106.0,0,0,0,1,0,0,0,11
437,4009548,22311.0,2182.0,1677.0,196.0,0,0,1,0,0,0,0,8
438,4005093,21062.0,9468.0,9864.0,840.0,0,0,0,1,0,0,0,8
439,3997974,10162.0,1310.0,227.0,353.0,0,0,0,0,0,1,0,13
440,3985229,1270.0,872.0,55.0,156.0,0,0,0,1,0,0,0,1
441,3982304,18428.0,411.0,5411.0,203.0,0,0,0,0,1,0,0,186
444,3960084,17643.0,2068.0,1166.0,233.0,0,0,1,0,0,0,0,32
445,3957145,18611.0,877.0,1051.0,224.0,0,0,0,0,0,0,1,8
446,3951009,1298.0,708.0,47.0,286.0,0,0,0,1,0,0,0,177
447,3949469,25566.0,1358.0,4255.0,369.0,0,0,0,0,0,0,1,16
448,3949275,65170.0,2191.0,7138.0,352.0,0,0,0,1,0,0,0,11
449,3948337,1090.0,720.0,76.0,63.0,0,0,0,1,0,0,0,5
450,3944305,4675.0,1016.0,667.0,16478.0,0,0,0,0,0,0,1,15
451,3942339,13142.0,1733.0,6335.0,310.0,0,0,1,0,0,0,0,4
452,3940328,10557.0,1053.0,1194.0,164.0,0,0,0,1,0,0,0,6
453,3939971,10556.0,1053.0,1194.0,164.0,0,0,1,0,0,0,0,6
454,3935165,2568.0,851.0,240.0,9023.0,0,0,0,0,1,0,0,33
455,3929310,2435.0,1605.0,313.0,346.0,0,0,0,1,0,0,0,5
456,3926584,8071.0,1246.0,275.0,174.0,0,0,0,1,0,0,0,6
457,3926081,8069.0,1246.0,275.0,174.0,0,0,1,0,0,0,0,6
458,3917242,14399.0,2703.0,1520.0,223.0,0,0,0,1,0,0,0,2
459,3913640,619.0,2456.0,171.0,66.0,0,0,0,1,0,0,0,3
460,3909300,18481.0,421.0,1507.0,359.0,0,1,0,0,0,0,0,4
461,3906505,15133.0,1079.0,432.0,214.0,0,0,0,0,1,0,0,12
462,3897030,32552.0,5033.0,2816.0,197.0,0,0,0,1,0,0,0,10
463,3880431,844.0,676.0,68.0,120.0,0,0,0,1,0,0,0,1
464,3858417,31326.0,548.0,4449.0,408.0,0,1,0,0,0,0,0,6
465,3856775,4565.0,1910.0,217.0,147.0,0,0,0,1,0,0,0,6
466,3856479,25467.0,1824.0,2726.0,259.0,0,0,0,0,0,0,1,3
467,3850503,22648.0,472.0,3425.0,301.0,0,1,0,0,0,0,0,2
468,3837181,2653.0,1183.0,189.0,2063.0,0,0,0,0,0,0,1,1
469,3828074,1369.0,1142.0,72.0,185.0,0,0,0,1,0,0,0,334
470,3819943,5123.0,2860.0,148.0,578.0,0,0,1,0,0,0,0,1
471,3817277,1037.0,1049.0,138.0,162.0,0,0,0,1,0,0,0,1
472,3816520,4265.0,811.0,149.0,76.0,0,0,0,1,0,0,0,19
473,3810361,20617.0,1201.0,1546.0,394.0,0,0,0,1,0,0,0,1
474,3808454,17121.0,1402.0,759.0,164.0,0,0,0,0,1,0,0,5
475,3804733,909.0,689.0,74.0,108.0,0,0,0,0,0,0,0,4
476,3795499,5295.0,1103.0,430.0,249.0,0,0,0,0,0,0,1,6
477,3786164,15656.0,785.0,2159.0,353.0,0,0,0,1,0,0,0,648908
478,3785296,14864.0,790.0,233.0,37.0,0,0,0,1,0,0,0,2
479,3781487,26538.0,748.0,1950.0,560.0,0,0,0,1,0,0,0,4
480,3778602,28570.0,599.0,6569.0,900.0,0,1,0,0,0,0,0,20
481,3773860,22081.0,1106.0,481.0,179.0,0,0,0,1,0,0,0,5
482,3764863,5775.0,1053.0,436.0,207.0,0,0,0,1,0,0,0,7
483,3764863,5774.0,1053.0,436.0,207.0,0,0,1,0,0,0,0,7
484,3762705,10056.0,732.0,1091.0,337.0,0,0,0,0,0,0,0,17
485,3762267,21263.0,501.0,4070.0,436.0,0,1,0,0,0,0,0,10
486,3760070,9328.0,1803.0,1367.0,4379.0,0,0,0,0,0,0,1,1
487,3757381,12911.0,624.0,70.0,276.0,0,0,0,0,0,0,1,5
488,3749418,6896.0,990.0,325.0,143.0,0,0,0,1,0,0,0,11
489,3744353,15346.0,2078.0,661.0,157.0,0,0,0,1,0,0,0,6
490,3742945,2466.0,1058.0,622.0,5328.0,0,0,0,0,0,0,1,18
491,3742456,19460.0,704.0,1927.0,4379.0,0,0,0,0,0,0,1,22
492,3738192,23469.0,1234.0,1160.0,3234.0,0,0,0,1,0,0,0,2
493,3737331,6056.0,630.0,300.0,136.0,0,0,0,1,0,0,0,8
494,3723972,13693.0,787.0,548.0,278.0,0,0,0,0,0,0,1,1
495,3718490,4422.0,1220.0,308.0,91.0,0,0,0,1,0,0,0,33
496,3717176,9868.0,1356.0,905.0,185.0,0,0,0,1,0,0,0,9
497,3716630,23134.0,1206.0,1958.0,514.0,0,0,0,1,0,0,0,4
498,3709987,22924.0,1383.0,3358.0,746.0,0,0,0,1,0,0,0,2
499,3704341,7583.0,438.0,380.0,286.0,0,0,0,0,0,0,1,5
500,3704313,989.0,704.0,35.0,397.0,0,0,0,1,0,0,0,9
501,3689905,890.0,870.0,45.0,221.0,0,0,0,1,0,0,0,12
502,3688675,10003.0,696.0,1172.0,162.0,0,0,0,1,0,0,0,2
503,3688174,3767.0,1358.0,516.0,253.0,0,0,0,1,0,0,0,4
504,3688129,3767.0,1358.0,516.0,253.0,0,0,1,0,0,0,0,4
505,3667939,4700.0,1026.0,336.0,9193.0,0,0,0,1,0,0,0,10
507,3665814,18479.0,1208.0,2757.0,503.0,0,0,0,1,0,0,0,20
508,3662669,3507.0,1303.0,194.0,167.0,0,0,1,0,0,0,0,4
509,3660092,2900.0,1296.0,411.0,4767.0,0,0,0,1,0,0,0,9
510,3658826,15179.0,563.0,671.0,205.0,0,0,0,0,0,0,1,13
511,3651036,8037.0,1093.0,260.0,118.0,0,0,0,1,0,0,0,6
512,3650749,8037.0,1093.0,260.0,118.0,0,0,1,0,0,0,0,6
513,3645413,21005.0,1526.0,722.0,587.0,0,0,0,1,0,0,0,5
514,3643817,2444.0,920.0,307.0,5698.0,0,0,0,0,1,0,0,2
515,3629243,13843.0,5503.0,6774.0,659.0,0,0,0,1,0,0,0,9
516,3627376,19750.0,1047.0,1182.0,134.0,0,0,0,1,0,0,0,5
518,3620846,5085.0,1038.0,436.0,312.0,0,0,0,1,0,0,0,13
519,3604871,1487.0,1214.0,58.0,3799.0,0,0,0,0,1,0,0,377
520,3603150,17626.0,1083.0,336.0,397.0,0,0,0,0,0,0,1,1
521,3598383,2406.0,869.0,214.0,930.0,0,0,0,1,0,0,0,250
522,3596992,4963.0,1784.0,1009.0,243.0,0,0,0,0,0,0,1,1
523,3595996,11553.0,1210.0,844.0,4408.0,0,0,0,0,0,0,1,4
524,3594017,18800.0,420.0,3187.0,470.0,0,1,0,0,0,0,0,1
525,3583567,10099.0,1161.0,484.0,6021.0,0,0,0,0,0,0,1,6
526,3579098,22653.0,570.0,791.0,241.0,0,0,0,0,0,0,1,7
527,3576371,3004.0,1511.0,371.0,544.0,0,0,0,0,1,0,0,48
528,3575718,15847.0,557.0,718.0,251.0,0,0,0,0,0,0,1,9
529,3569548,2008.0,915.0,127.0,445.0,0,0,1,0,0,0,0,12
531,3561720,7104.0,421.0,399.0,280.0,0,0,0,1,0,0,0,5
532,3560921,13155.0,898.0,2465.0,472.0,0,1,0,0,0,0,0,4
533,3550748,7633.0,350.0,565.0,195.0,0,1,0,0,0,0,0,8
534,3547414,13716.0,1441.0,1104.0,5329.0,0,0,0,0,0,0,1,84
535,3546201,41963.0,2140.0,1094.0,85.0,0,0,0,1,0,0,0,5
536,3544341,7990.0,918.0,292.0,463.0,0,0,0,1,0,0,0,35
537,3544101,3268.0,2607.0,983.0,214.0,0,0,0,0,1,0,0,1
538,3540482,3453.0,1370.0,322.0,150.0,0,0,0,1,0,0,0,4
539,3539492,2847.0,1345.0,141.0,1048.0,0,0,0,0,1,0,0,53
540,3536247,10933.0,1414.0,397.0,222.0,0,0,0,1,0,0,0,12
541,3532700,18794.0,1235.0,1030.0,344.0,0,0,0,0,0,0,1,10
542,3527455,2560.0,1107.0,1186.0,394.0,1,0,0,0,0,0,0,2
543,3523639,11270.0,1895.0,1003.0,493.0,0,0,0,1,0,0,0,1
544,3522972,8050.0,1067.0,617.0,3298.0,0,0,1,0,0,0,0,14
545,3517104,1142.0,567.0,68.0,268.0,0,0,0,1,0,0,0,23
546,3516693,24629.0,1331.0,1784.0,263.0,0,1,0,0,0,0,0,6
547,3512789,6793.0,745.0,331.0,259.0,0,0,0,1,0,0,0,14
548,3511846,697.0,382.0,46.0,79.0,0,0,0,1,0,0,0,1
549,3511627,7609.0,487.0,731.0,358.0,0,1,0,0,0,0,0,34
550,3502308,7062.0,716.0,219.0,57.0,0,0,0,1,0,0,0,7
551,3499895,17154.0,1432.0,1706.0,3043.0,0,0,0,1,0,0,0,9
552,3498165,9339.0,657.0,864.0,1487.0,0,0,0,0,1,0,0,2
553,3490539,2266.0,1069.0,138.0,302.0,0,0,0,1,0,0,0,35
554,3487754,3519.0,1323.0,484.0,8401.0,0,0,0,1,0,0,0,8
555,3481083,9825.0,980.0,335.0,336.0,0,0,0,0,0,0,1,4
556,3476965,3863.0,1870.0,240.0,1321.0,0,0,0,1,0,0,0,68
557,3476053,8525.0,4475.0,563.0,162.0,0,0,0,0,1,0,0,6
558,3475658,3593.0,1168.0,210.0,3707.0,0,0,0,0,1,0,0,27
559,3472917,9941.0,621.0,732.0,237.0,0,0,0,1,0,0,0,2
560,3468671,22533.0,1167.0,2639.0,240.0,0,0,0,1,0,0,0,2
561,3459632,18640.0,919.0,834.0,137.0,0,1,0,0,0,0,0,4
562,3456759,20340.0,708.0,1152.0,177.0,0,0,0,0,0,0,1,23
563,3450918,10966.0,1191.0,1107.0,183.0,0,0,0,1,0,0,0,10
564,3448754,18092.0,955.0,452.0,307.0,0,0,0,1,0,0,0,2
565,3440536,2000.0,1024.0,91.0,305.0,0,0,0,1,0,0,0,9
566,3438169,2440.0,1263.0,205.0,311.0,0,0,0,1,0,0,0,3
567,3425280,26023.0,745.0,1834.0,382.0,0,0,0,0,0,0,1,3
568,3423094,1195.0,624.0,26.0,163.0,0,0,0,1,0,0,0,69
569,3421626,7830.0,1851.0,681.0,3951.0,0,0,0,0,0,0,1,68
570,3418433,1675.0,1091.0,157.0,231.0,0,0,0,1,0,0,0,17
571,3416498,11957.0,844.0,1421.0,250.0,0,0,0,1,0,0,0,1
573,3402374,22167.0,810.0,1499.0,352.0,0,0,0,1,0,0,0,19
574,3397066,7244.0,1570.0,520.0,4810.0,0,0,0,0,0,0,1,134
575,3387332,19102.0,2010.0,1316.0,177.0,0,0,0,1,0,0,0,1
576,3386306,19099.0,2010.0,1316.0,177.0,0,0,1,0,0,0,0,1
577,3383658,20552.0,1347.0,4722.0,582.0,0,1,0,0,0,0,0,12
578,3383101,31301.0,1672.0,2591.0,447.0,0,0,0,1,0,0,0,7
579,3380198,48457.0,1328.0,1947.0,93.0,0,0,0,1,0,0,0,2
580,3376110,39183.0,857.0,1705.0,264.0,0,0,0,1,0,0,0,1
581,3375748,8149.0,916.0,452.0,286.0,0,0,0,0,0,0,1,37
582,3374436,2469.0,759.0,252.0,166.0,0,0,0,1,0,0,0,9
583,3360241,6441.0,555.0,968.0,6943.0,0,0,0,0,1,0,0,2
584,3359641,5892.0,1206.0,488.0,52.0,0,0,0,0,0,0,1,3
585,3359058,27167.0,1104.0,2896.0,284.0,0,0,0,1,0,0,0,2
586,3358895,2300.0,1483.0,109.0,7643.0,0,0,0,1,0,0,0,16
587,3356209,2634.0,746.0,75.0,345.0,0,0,0,1,0,0,0,47
588,3352890,11489.0,805.0,401.0,329.0,0,0,0,0,0,0,1,1
589,3352068,2917.0,834.0,219.0,106.0,0,0,0,0,0,0,0,3
590,3337295,7553.0,769.0,478.0,252.0,0,0,0,0,0,0,1,8
591,3335679,23026.0,586.0,3752.0,585.0,0,1,0,0,0,0,0,56
592,3334342,5769.0,1161.0,419.0,175.0,0,0,0,1,0,0,0,32
593,3334033,5769.0,1161.0,419.0,175.0,0,0,1,0,0,0,0,32
594,3330455,8259.0,265.0,615.0,282.0,0,0,0,0,0,0,1,63
595,3327644,18602.0,1170.0,1907.0,254.0,0,0,0,1,0,0,0,46
596,3325705,17143.0,1110.0,876.0,458.0,0,0,0,1,0,0,0,1
597,3325667,8282.0,1116.0,581.0,296.0,0,0,0,0,0,0,0,1
598,3320443,35788.0,538.0,1672.0,421.0,0,0,0,1,0,0,0,14
599,3319427,2335.0,427.0,159.0,323.0,0,0,0,1,0,0,0,1
600,3304727,3386.0,260.0,153.0,274.0,0,0,0,0,0,0,1,36
601,3302972,14558.0,1525.0,1150.0,273.0,0,0,0,0,0,0,1,20
602,3295972,48953.0,536.0,3914.0,291.0,0,0,0,0,0,0,1,2
604,3288226,8666.0,639.0,801.0,231.0,0,0,0,1,0,0,0,15
605,3285406,9047.0,1302.0,455.0,1367.0,0,0,0,1,0,0,0,6
606,3283986,21895.0,1649.0,13352.0,745.0,0,0,0,1,0,0,0,38
607,3283345,9683.0,554.0,370.0,317.0,0,0,0,0,0,0,1,5
608,3282682,29499.0,470.0,639.0,335.0,0,0,0,0,0,0,1,15
609,3281099,2792.0,1256.0,238.0,196.0,0,0,0,1,0,0,0,5
610,3275610,13542.0,1004.0,674.0,504.0,0,0,0,0,0,0,1,12
611,3275107,1031.0,921.0,134.0,688.0,0,0,0,1,0,0,0,3
612,3273104,1977.0,931.0,74.0,1054.0,0,0,0,1,0,0,0,15
613,3271970,22990.0,1200.0,1584.0,243.0,0,0,0,1,0,0,0,3
614,3266806,1279.0,718.0,170.0,101.0,0,0,0,1,0,0,0,915
615,3260049,3884.0,1279.0,357.0,8330.0,0,0,0,1,0,0,0,12
616,3258674,9193.0,290.0,823.0,4226.0,0,0,0,0,0,0,1,53
617,3254484,29204.0,3270.0,3436.0,96.0,0,0,0,1,0,0,0,4
618,3251125,6406.0,1099.0,1002.0,81.0,0,0,1,0,0,0,0,4
619,3242370,6092.0,563.0,249.0,154.0,0,0,0,1,0,0,0,5
620,3237221,9352.0,1474.0,1420.0,1296.0,0,0,0,1,0,0,0,8
621,3229735,721.0,465.0,39.0,67.0,0,0,0,1,0,0,0,5
622,3223388,1183.0,771.0,59.0,227.0,0,0,0,1,0,0,0,1
623,3214322,21950.0,1424.0,1248.0,145.0,0,1,0,0,0,0,0,4
624,3210184,6453.0,945.0,703.0,251.0,0,0,0,0,0,0,1,13
625,3201327,21386.0,757.0,582.0,293.0,0,0,0,0,1,0,0,6
626,3198899,4957.0,387.0,335.0,337.0,0,1,0,0,0,0,0,43
627,3187245,7549.0,395.0,972.0,263.0,0,0,0,0,1,0,0,1
628,3186772,5654.0,645.0,434.0,130.0,0,0,0,0,0,0,1,9
629,3183341,15307.0,1459.0,1422.0,2825.0,0,0,0,0,0,0,1,28
630,3179218,39663.0,1941.0,8701.0,420.0,0,0,0,1,0,0,0,1
631,3173331,7347.0,1515.0,285.0,504.0,0,0,0,0,0,1,0,2965
632,3170108,7381.0,1782.0,134.0,654.0,0,0,0,1,0,0,0,8
633,3169972,74995.0,1887.0,2845.0,241.0,0,0,0,1,0,0,0,8
634,3169579,6670.0,930.0,897.0,203.0,0,0,0,0,0,0,1,16
635,3167965,5027.0,1070.0,338.0,4131.0,0,0,0,0,1,0,0,32
636,3165531,23200.0,1379.0,9582.0,293.0,0,0,0,1,0,0,0,7
637,3162046,19281.0,1492.0,490.0,236.0,0,0,0,0,0,0,1,3
638,3159339,3149.0,753.0,92.0,235.0,0,0,0,1,0,0,0,9
639,3156745,9676.0,1606.0,1782.0,672.0,0,0,1,0,0,0,0,19
640,3156037,3631.0,1125.0,831.0,248.0,0,0,0,0,0,0,1,4
641,3155264,28094.0,1626.0,798.0,270.0,0,0,0,0,0,0,1,1
642,3152217,7875.0,2318.0,632.0,82.0,0,1,0,0,0,0,0,6
643,3151682,5087.0,619.0,233.0,216.0,0,0,0,1,0,0,0,8
644,3148278,10206.0,747.0,755.0,331.0,1,0,0,0,0,0,0,9
645,3144053,30328.0,702.0,522.0,241.0,0,0,0,0,1,0,0,10
646,3142607,33112.0,991.0,4942.0,450.0,0,1,0,0,0,0,0,2
647,3141058,37421.0,492.0,2617.0,485.0,0,0,0,1,0,0,0,1
648,3139596,20599.0,1227.0,5047.0,895.0,0,0,0,0,0,1,0,3
649,3131880,5979.0,302.0,318.0,299.0,0,0,0,0,1,0,0,250
650,3130224,17538.0,1011.0,263.0,326.0,0,0,0,1,0,0,0,1
651,3127127,29202.0,425.0,4831.0,404.0,0,1,0,0,0,0,0,2
652,3126476,14190.0,797.0,336.0,111.0,0,0,0,1,0,0,0,1
653,3122984,15515.0,1250.0,1413.0,2656.0,0,0,0,1,0,0,0,4
654,3121329,3992.0,998.0,355.0,10191.0,0,0,0,1,0,0,0,21
655,3112474,3345.0,1652.0,854.0,278.0,0,0,0,0,0,0,1,5
657,3107255,15642.0,1849.0,1006.0,191.0,0,0,0,1,0,0,0,2
658,3106000,15641.0,1849.0,1006.0,191.0,0,0,1,0,0,0,0,2
659,3102267,4584.0,1223.0,306.0,338.0,0,0,0,1,0,0,0,1
660,3101091,10398.0,591.0,1061.0,2420.0,0,0,0,0,1,0,0,2
661,3099295,5864.0,1093.0,530.0,3951.0,0,0,0,0,0,0,1,5
662,3098494,1050.0,731.0,91.0,304.0,0,0,0,1,0,0,0,15
663,3091649,1452.0,427.0,242.0,271.0,0,0,0,0,0,0,1,2
664,3091132,1373.0,490.0,94.0,183.0,0,0,0,1,0,0,0,6
665,3089826,7493.0,1148.0,330.0,798.0,0,0,0,1,0,0,0,14
666,3080523,35876.0,1746.0,2928.0,169.0,0,0,0,1,0,0,0,1
667,3075277,21755.0,2630.0,1987.0,103.0,0,1,0,0,0,0,0,2
668,3072356,5032.0,447.0,35.0,108.0,0,0,1,0,0,0,0,4
669,3071782,13007.0,5018.0,7852.0,606.0,0,0,0,1,0,0,0,1
670,3071508,26548.0,423.0,2809.0,543.0,0,1,0,0,0,0,0,1
671,3058681,21724.0,359.0,1694.0,84.0,0,0,0,0,0,0,1,4
672,3049656,6380.0,687.0,1982.0,240.0,0,1,0,0,0,0,0,3
673,3046635,1558.0,1080.0,357.0,122.0,0,0,0,1,0,0,0,12
674,3041998,9641.0,2542.0,507.0,254.0,0,0,0,1,0,0,0,23
675,3040778,17352.0,1353.0,1433.0,211.0,0,0,0,1,0,0,0,1
676,3036523,3865.0,686.0,207.0,376.0,0,0,0,1,0,0,0,65
677,3036174,8565.0,775.0,345.0,520.0,0,0,0,1,0,0,0,32
678,3031333,9357.0,266.0,515.0,255.0,0,0,0,0,0,0,1,8
679,3025248,7663.0,545.0,929.0,5225.0,0,0,0,0,1,0,0,4
680,3017617,34083.0,542.0,3006.0,727.0,0,0,0,0,1,0,0,3
681,3017598,7560.0,850.0,1023.0,121.0,0,0,0,1,0,0,0,6
682,3017436,7560.0,850.0,1023.0,121.0,0,0,1,0,0,0,0,6
683,3011727,7599.0,696.0,671.0,284.0,0,0,0,0,1,0,0,51
685,3006526,1218.0,628.0,47.0,197.0,0,0,0,1,0,0,0,6
686,3005129,12868.0,1556.0,496.0,253.0,0,0,1,0,0,0,0,3
687,3001904,30903.0,1466.0,3439.0,570.0,0,0,0,1,0,0,0,6
688,2998385,11880.0,143.0,1382.0,232.0,0,0,0,0,0,0,1,6
689,2997251,5527.0,1122.0,456.0,6563.0,0,0,0,1,0,0,0,8
690,2994922,8007.0,864.0,368.0,615.0,0,0,0,1,0,0,0,1
691,2991533,11789.0,1140.0,490.0,104.0,0,0,0,1,0,0,0,1
692,2988497,6765.0,1101.0,511.0,159.0,0,0,1,0,0,0,0,5
693,2984900,20156.0,2345.0,3819.0,272.0,0,0,0,0,0,0,1,9
694,2978061,602.0,365.0,40.0,52.0,0,0,0,0,0,0,0,7
695,2967379,8350.0,342.0,192.0,313.0,0,0,0,0,0,0,1,7
696,2966794,848.0,575.0,25.0,156.0,0,0,0,1,0,0,0,260
697,2963224,15624.0,1300.0,1599.0,263.0,0,0,0,1,0,0,0,12
698,2960376,7048.0,1720.0,761.0,220.0,0,0,0,0,0,0,1,9
699,2954868,31098.0,1509.0,2671.0,648.0,0,0,0,1,0,0,0,3
700,2951909,6931.0,763.0,510.0,182.0,0,0,0,1,0,0,0,6
701,2949850,1673.0,1220.0,335.0,602.0,0,0,0,1,0,0,0,7
702,2949171,1717.0,817.0,98.0,604.0,0,0,0,1,0,0,0,13
704,2945783,10425.0,707.0,845.0,342.0,0,0,0,0,0,0,1,2
705,2945513,10683.0,890.0,345.0,204.0,0,0,0,1,0,0,0,6
706,2945492,26759.0,704.0,2007.0,565.0,0,0,0,1,0,0,0,2766
707,2944819,12094.0,802.0,2188.0,4826.0,0,0,0,0,0,0,1,22
708,2944330,16249.0,865.0,3921.0,455.0,0,0,0,1,0,0,0,2
709,2932058,7894.0,519.0,810.0,1156.0,0,1,0,0,0,0,0,8
710,2929733,2717.0,1054.0,148.0,153.0,0,0,0,0,0,0,1,239
